Payer	Debit_CreditInd.	PercentofPayAmount	DaystoPay
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	5
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	11
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	7
300767	S	100	6
300767	S	100	41
300767	S	100	41
300767	S	100	41
300767	S	100	41
300767	S	100	41
300767	S	100	40
300767	S	100	40
300767	S	100	4
300767	S	100	4
300767	S	100	3
300767	S	100	4
300767	S	100	4
300767	S	100	3
300767	S	100	4
300767	S	100	4
300767	S	100	3
300767	S	100	40
300767	S	100	40
300767	S	100	40
300767	S	100	40
300767	S	100	39
300767	S	100	39
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	100	38
300767	S	98	21
300767	S	97.99418605	21
300767	S	97.97849462	20
300767	S	100	42
300767	S	100	42
300767	S	100	39
300767	S	100	39
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300767	S	100	0
300771	H	202.1009274	26
300771	H	171604.7253	26
300771	H	246.4057159	37
300771	H	1012.348194	27
300771	S	97.99983142	46
300771	S	97.99959547	46
300771	S	98	42
300771	S	98.00052172	42
300771	S	98	42
300771	S	98.00001472	37
300771	S	98	37
300771	S	97.99866221	37
300771	S	97.99982667	37
300771	S	97.99999667	36
300771	S	97.99999068	36
300771	S	98.00000496	36
300771	S	98.00000206	35
300771	S	97.9999964	35
300771	S	98	36
300771	S	98.0000059	36
300771	S	97.99995892	35
300771	S	98.00000828	35
300771	S	97.99999034	35
300771	S	97.99999408	35
300771	S	98.00037836	35
300771	S	97.99963363	35
300771	S	98	34
300771	S	97.99896539	29
300771	S	97.99896539	29
300771	S	97.99974918	28
300771	S	98.00001448	59
300771	S	98.00001201	59
300771	S	98.00000208	51
300771	S	97.9999975	55
300771	S	97.99993542	49
300771	S	97.99973966	48
300771	S	98	44
300771	S	98.00003639	42
300771	S	98.00015025	42
300771	S	98.00028814	42
300771	S	98.00072503	42
300771	S	97.99973401	42
300771	S	98.00268998	42
300771	S	97.99986192	42
300771	S	98.00001468	41
300771	S	97.99999155	41
300771	S	98	41
300771	S	97.99920446	41
300771	S	97.99991055	41
300771	S	98.00072241	41
300771	S	97.99999453	40
300771	S	97.99993296	39
300771	S	97.99959831	39
300771	S	97.99985517	39
300771	S	97.99999352	38
